Distance Matrix (rows/cols: 0=depot, 1..n=customers):
           0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
  98   30.81  14.76  13.93  18.36  17.46  18.87  18.97  20.12  21.19  20.62  24.70  23.77  34.48  36.00  37.36  38.33  39.29  40.00  43.00  43.29  37.54  36.24  37.80  36.06  41.40  40.22  38.59  41.88  40.31  45.49  42.94  62.48  59.41  61.03  58.31  66.40  60.90  66.04  67.74  65.30  50.54  48.76  49.74  47.17  51.97  53.00  51.31  48.83  54.08  50.00  53.60  55.80  51.86  71.39  66.94  62.10  72.28  62.64  72.80  63.25  73.68  45.71  40.79  35.90  46.10  36.40  41.48  36.69  46.84  42.06  58.26  54.49  45.28  56.40  40.31  16.40  51.22  54.08  50.00  53.54  56.82  48.26  26.25  24.41  20.81  18.03  21.54  21.19  16.55  17.72  20.10  15.13  13.45  12.21   9.90   6.40   5.39  10.20   0.00   5.83  10.44
  99   33.54  15.62  14.14  19.10  17.69  19.85  18.60  20.52  20.81  19.72  24.41  22.83  30.41  33.38  33.38  35.00  35.36  37.34  40.31  40.00  39.05  37.54  38.90  36.80  42.43  41.04  39.05  42.52  40.61  46.10  43.01  63.64  60.21  61.72  58.60  67.27  61.03  66.40  68.01  65.19  53.85  52.00  52.80  50.09  55.04  55.90  54.12  51.48  56.82  52.48  56.08  58.31  54.08  75.80  71.20  66.29  76.49  66.71  76.90  67.19  77.62  50.25  45.28  40.31  50.49  40.61  45.71  40.79  50.99  46.10  64.03  60.21  50.04  62.20  45.04  18.03  57.01  59.91  55.80  59.36  62.65  54.08  32.02  30.23  26.63  23.85  27.31  26.93  22.36  23.41  25.50  20.62  13.00  11.18  10.20   7.00   5.00   7.07   5.83   0.00   5.00
 100   38.08  19.72  18.03  23.02  21.40  23.85  21.93  24.21  24.04  22.67  27.59  25.61  30.00  34.48  33.00  35.36  35.00  38.33  41.23  40.31  43.01  41.40  42.64  40.36  46.10  44.60  42.43  45.97  43.86  49.50  46.10  67.27  63.64  65.07  61.72  70.71  64.03  69.53  71.06  68.01  58.52  56.65  57.38  54.63  59.62  60.42  58.60  55.90  61.27  56.82  60.42  62.65  58.31  80.75  76.12  71.20  81.39  71.59  81.79  72.03  82.46  55.23  50.25  45.28  55.44  45.54  50.64  45.71  55.90  50.99  68.01  64.03  55.04  66.29  50.04  22.36  61.03  64.14  59.91  63.63  67.08  58.31  36.06  34.48  30.89  28.18  31.95  31.62  26.93  28.16  30.41  25.50  12.00  10.00  10.44   8.60   7.07   5.00  10.44   5.00   0.00
Route 1: 0 41 40 56 58 60 59 57 54 55 0 
Load: 200, Duration: 109.06
Route 2: 0 67 65 62 53 74 72 61 64 68 66 69 0 
Load: 170, Duration: 116.70
Route 3: 0 63 80 79 77 73 70 81 78 76 71 0 
Load: 200, Duration: 143.80
Route 4: 0 90 87 86 83 82 84 85 88 89 91 94 92 0 
Load: 200, Duration: 124.08
Route 5: 0 98 96 95 93 97 100 99 1 75 0 
Load: 190, Duration: 93.45
Route 6: 0 5 3 7 8 10 11 9 6 4 2 12 14 0 
Load: 180, Duration: 106.16
Route 7: 0 13 15 16 19 17 18 28 26 23 0 
Load: 200, Duration: 96.63
Route 8: 0 20 24 25 27 29 30 39 36 34 22 21 0 
Load: 180, Duration: 91.35
Route 9: 0 32 33 37 38 35 31 51 50 52 49 47 0 
Load: 200, Duration: 97.93
Route 10: 0 43 46 45 48 44 42 0 
Load: 90, Duration: 50.34
Route 11: 
Load: 0, Duration: 0.00
Route 12: 
Load: 0, Duration: 0.00
Route 13: 
Load: 0, Duration: 0.00
Route 14: 
Load: 0, Duration: 0.00
Route 15: 
Load: 0, Duration: 0.00
Route 16: 
Load: 0, Duration: 0.00
Route 17: 
Load: 0, Duration: 0.00
Route 18: 
Load: 0, Duration: 0.00
Route 19: 
Load: 0, Duration: 0.00
Route 20: 
Load: 0, Duration: 0.00
Route 21: 
Load: 0, Duration: 0.00
Route 22: 
Load: 0, Duration: 0.00
Route 23: 
Load: 0, Duration: 0.00
Route 24: 
Load: 0, Duration: 0.00
Route 25: 
Load: 0, Duration: 0.00
Arrival Times: 912.00 848.81 106.13 755.20 15.13 662.97 198.13 290.96 570.73 384.57 477.57 963.81 30.81 1056.81 384.00 479.00 671.90 764.90 576.07 10.00 981.16 889.16 1061.44 105.00 197.00 968.44 289.00 876.44 382.61 477.61 671.07 31.62 123.62 777.97 576.07 684.97 383.00 479.00 589.97 264.00 166.00 819.24 16.55 727.00 541.00 448.00 1147.28 633.00 1055.28 869.12 776.88 962.28 382.59 857.83 952.83 385.00 762.44 477.00 670.44 570.00 691.92 262.00 171.00 783.92 103.21 972.30 12.21 876.92 1064.30 1142.39 1523.57 598.92 1049.39 503.92 1005.00 1428.57 955.39 1336.57 864.39 769.00 1243.57 395.62 302.62 491.45 584.27 206.62 115.62 677.27 770.10 20.62 863.71 1069.88 475.00 976.27 218.19 126.19 570.00 30.81 760.00 665.00 
Total Cost: 1029.52

Iter 0: Move customer 80 from route 3 to route 2, F2: 14809.33, Cost: 1191.28
Best neighbor after moving customer 80: penalized cost = 1191.28, f2 = 14809.33, total_cost = 1191.28
alpha: 1.00, beta: 1.00, gamma: 1.00
Iter 1: Move customer 53 from route 2 to route 10, F2: 14017.22, Cost: 1190.49
Best neighbor after moving customer 53: penalized cost = 1190.49, f2 = 14017.22, total_cost = 1190.49
alpha: 1.00, beta: 1.00, gamma: 1.00
Iter 2: Move customer 57 from route 1 to route 10, F2: 13323.15, Cost: 1279.51
Best neighbor after moving customer 57: penalized cost = 1279.51, f2 = 13323.15, total_cost = 1279.51
alpha: 0.99, beta: 0.99, gamma: 1.01
Iter 3: Move customer 42 from route 10 to route 1, F2: 12595.62, Cost: 1192.14
Best neighbor after moving customer 42: penalized cost = 1192.14, f2 = 12595.62, total_cost = 1192.14
alpha: 0.99, beta: 0.99, gamma: 1.01
Iter 4: Move customer 79 from route 3 to route 2, F2: 11906.03, Cost: 1287.09
Best neighbor after moving customer 79: penalized cost = 1287.09, f2 = 11906.03, total_cost = 1287.09
alpha: 0.99, beta: 0.99, gamma: 1.01
Iter 5: Move customer 94 from route 4 to route 5, F2: 11286.96, Cost: 1377.66
Best neighbor after moving customer 94: penalized cost = 1377.66, f2 = 11286.96, total_cost = 1377.66
alpha: 0.99, beta: 0.99, gamma: 1.02
Iter 6: Move customer 55 from route 1 to route 10, F2: 10664.36, Cost: 1379.08
Best neighbor after moving customer 55: penalized cost = 1379.08, f2 = 10664.36, total_cost = 1379.08
alpha: 0.98, beta: 0.98, gamma: 1.02
Iter 7: Move customer 92 from route 4 to route 5, F2: 10206.52, Cost: 1423.88
Best neighbor after moving customer 92: penalized cost = 1423.88, f2 = 10206.52, total_cost = 1423.88
alpha: 0.98, beta: 0.98, gamma: 1.02
Iter 8: Move customer 77 from route 3 to route 4, F2: 9660.82, Cost: 1584.44
Best neighbor after moving customer 77: penalized cost = 1584.44, f2 = 9660.82, total_cost = 1584.44
alpha: 0.98, beta: 0.98, gamma: 1.02
Iter 9: Move customer 73 from route 3 to route 4, F2: 9460.87, Cost: 1682.07
Best neighbor after moving customer 73: penalized cost = 1682.07, f2 = 9460.87, total_cost = 1682.07
alpha: 0.99, beta: 0.97, gamma: 1.03
Iter 10: Move customer 73 from route 4 to route 3, F2: 9159.46, Cost: 1588.90
Best neighbor after moving customer 73: penalized cost = 1588.90, f2 = 9159.46, total_cost = 1588.90
alpha: 0.99, beta: 0.97, gamma: 1.03
Iter 11: Move customer 70 from route 3 to route 4, F2: 8849.47, Cost: 1580.50
Best neighbor after moving customer 70: penalized cost = 1580.50, f2 = 8849.47, total_cost = 1580.50
alpha: 0.99, beta: 0.97, gamma: 1.03
Iter 12: Move customer 63 from route 3 to route 2, F2: 8041.35, Cost: 1670.05
Best neighbor after moving customer 63: penalized cost = 1670.05, f2 = 8041.35, total_cost = 1670.05
alpha: 0.99, beta: 0.96, gamma: 1.04
Iter 13: Move customer 70 from route 4 to route 3, F2: 7378.15, Cost: 1658.69
Best neighbor after moving customer 70: penalized cost = 1658.69, f2 = 7378.15, total_cost = 1658.69
alpha: 1.00, beta: 0.96, gamma: 1.04
Iter 14: Move customer 79 from route 2 to route 3, F2: 6832.67, Cost: 1564.07
Best neighbor after moving customer 79: penalized cost = 1564.07, f2 = 6832.67, total_cost = 1564.07
alpha: 1.00, beta: 0.96, gamma: 1.04
Iter 15: Move customer 77 from route 4 to route 3, F2: 6499.89, Cost: 1583.40
Best neighbor after moving customer 77: penalized cost = 1583.40, f2 = 6499.89, total_cost = 1583.40
alpha: 1.00, beta: 0.96, gamma: 1.05
Iter 16: Move customer 80 from route 2 to route 3, F2: 6256.13, Cost: 1602.28
Best neighbor after moving customer 80: penalized cost = 1602.28, f2 = 6256.13, total_cost = 1602.28
alpha: 1.01, beta: 0.95, gamma: 1.05
Iter 17: Move customer 54 from route 1 to route 10, F2: 6094.44, Cost: 1681.08
Best neighbor after moving customer 54: penalized cost = 1681.08, f2 = 6094.44, total_cost = 1681.08
alpha: 1.01, beta: 0.95, gamma: 1.05
Iter 18: Move customer 43 from route 10 to route 1, F2: 5624.13, Cost: 1588.57
Best neighbor after moving customer 43: penalized cost = 1588.57, f2 = 5624.13, total_cost = 1588.57
alpha: 1.01, beta: 0.95, gamma: 1.06
Iter 19: Move customer 75 from route 5 to route 4, F2: 5535.07, Cost: 1507.70
Best neighbor after moving customer 75: penalized cost = 1507.70, f2 = 5535.07, total_cost = 1507.70
alpha: 1.02, beta: 0.94, gamma: 1.06
Iter 20: Move customer 2 from route 6 to route 5, F2: 5492.49, Cost: 1593.66
Best neighbor after moving customer 2: penalized cost = 1593.66, f2 = 5492.49, total_cost = 1593.66
alpha: 1.01, beta: 0.94, gamma: 1.06
Iter 21: Move customer 1 from route 5 to route 4, F2: 5489.81, Cost: 1597.78
Best neighbor after moving customer 1: penalized cost = 1597.78, f2 = 5489.81, total_cost = 1597.78
alpha: 1.02, beta: 0.94, gamma: 1.06
Iter 22: Move customer 1 from route 4 to route 5, F2: 5425.92, Cost: 1503.66
Best neighbor after moving customer 1: penalized cost = 1503.66, f2 = 5425.92, total_cost = 1503.66
alpha: 1.02, beta: 0.94, gamma: 1.07
Iter 23: Move customer 1 from route 5 to route 4, F2: 5423.20, Cost: 1507.78
Best neighbor after moving customer 1: penalized cost = 1507.78, f2 = 5423.20, total_cost = 1507.78
alpha: 1.02, beta: 0.93, gamma: 1.07
Iter 24: Move customer 28 from route 7 to route 8, F2: 5432.45, Cost: 1602.32
Best neighbor after moving customer 28: penalized cost = 1602.32, f2 = 5432.45, total_cost = 1602.32
alpha: 1.02, beta: 0.93, gamma: 1.07
Iter 25: Move customer 44 from route 10 to route 1, F2: 5451.67, Cost: 1599.32
Best neighbor after moving customer 44: penalized cost = 1599.32, f2 = 5451.67, total_cost = 1599.32
alpha: 1.03, beta: 0.93, gamma: 1.08
Iter 26: Move customer 75 from route 4 to route 5, F2: 5479.22, Cost: 1507.85
Best neighbor after moving customer 75: penalized cost = 1507.85, f2 = 5479.22, total_cost = 1507.85
alpha: 1.03, beta: 0.93, gamma: 1.08
Iter 27: Move customer 75 from route 4 to route 6, F2: 5493.16, Cost: 1514.59
Best neighbor after moving customer 75: penalized cost = 1514.59, f2 = 5493.16, total_cost = 1514.59
alpha: 1.03, beta: 0.92, gamma: 1.08
Iter 28: Move customer 16 from route 7 to route 6, F2: 5507.07, Cost: 1593.67
Best neighbor after moving customer 16: penalized cost = 1593.67, f2 = 5507.07, total_cost = 1593.67
alpha: 1.04, beta: 0.92, gamma: 1.09
Iter 29: Move customer 75 from route 4 to route 8, F2: 5544.64, Cost: 1533.12
Best neighbor after moving customer 75: penalized cost = 1533.12, f2 = 5544.64, total_cost = 1533.12
alpha: 1.04, beta: 0.92, gamma: 1.09
Iter 30: Move customer 16 from route 7 to route 5, F2: 5565.09, Cost: 1639.56
Best neighbor after moving customer 16: penalized cost = 1639.56, f2 = 5565.09, total_cost = 1639.56
alpha: 1.04, beta: 0.91, gamma: 1.09
Iter 31: Move customer 47 from route 9 to route 10, F2: 5586.96, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 5586.96, total_cost = 1598.84
alpha: 1.05, beta: 0.91, gamma: 1.10
Iter 32: Move customer 47 from route 9 to route 1, F2: 5601.57, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 5601.57, total_cost = 1601.48
alpha: 1.05, beta: 0.91, gamma: 1.10
Iter 33: Move customer 49 from route 9 to route 10, F2: 5613.95, Cost: 1601.86
Best neighbor after moving customer 49: penalized cost = 1601.86, f2 = 5613.95, total_cost = 1601.86
alpha: 1.05, beta: 0.91, gamma: 1.10
Iter 34: Move customer 52 from route 9 to route 10, F2: 5627.63, Cost: 1603.50
Best neighbor after moving customer 52: penalized cost = 1603.50, f2 = 5627.63, total_cost = 1603.50
alpha: 1.06, beta: 0.90, gamma: 1.11
Iter 35: Move customer 49 from route 9 to route 1, F2: 5640.50, Cost: 1604.30
Best neighbor after moving customer 49: penalized cost = 1604.30, f2 = 5640.50, total_cost = 1604.30
alpha: 1.06, beta: 0.90, gamma: 1.11
Iter 36: Move customer 50 from route 9 to route 10, F2: 5653.28, Cost: 1604.97
Best neighbor after moving customer 50: penalized cost = 1604.97, f2 = 5653.28, total_cost = 1604.97
alpha: 1.06, beta: 0.90, gamma: 1.11
Iter 37: Move customer 52 from route 9 to route 1, F2: 5665.69, Cost: 1605.24
Best neighbor after moving customer 52: penalized cost = 1605.24, f2 = 5665.69, total_cost = 1605.24
alpha: 1.06, beta: 0.90, gamma: 1.12
Iter 38: Move customer 50 from route 9 to route 1, F2: 5678.57, Cost: 1605.94
Best neighbor after moving customer 50: penalized cost = 1605.94, f2 = 5678.57, total_cost = 1605.94
alpha: 1.07, beta: 0.89, gamma: 1.12
Iter 39: Move customer 22 from route 8 to route 1, F2: 5695.69, Cost: 1613.12
Best neighbor after moving customer 22: penalized cost = 1613.12, f2 = 5695.69, total_cost = 1613.12
alpha: 1.07, beta: 0.89, gamma: 1.12
Iter 40: Move customer 8 from route 6 to route 7, F2: 5709.37, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 5709.37, total_cost = 1630.06
alpha: 1.07, beta: 0.89, gamma: 1.13
Iter 41: Move customer 21 from route 8 to route 1, F2: 5724.81, Cost: 1610.75
Best neighbor after moving customer 21: penalized cost = 1610.75, f2 = 5724.81, total_cost = 1610.75
alpha: 1.08, beta: 0.88, gamma: 1.13
Iter 42: Move customer 5 from route 6 to route 7, F2: 5737.73, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 5737.73, total_cost = 1604.46
alpha: 1.08, beta: 0.88, gamma: 1.13
Iter 43: Move customer 69 from route 2 to route 1, F2: 5755.63, Cost: 1598.47
Best neighbor after moving customer 69: penalized cost = 1598.47, f2 = 5755.63, total_cost = 1598.47
alpha: 1.08, beta: 0.88, gamma: 1.14
Iter 44: Move customer 66 from route 2 to route 1, F2: 5768.46, Cost: 1598.83
Best neighbor after moving customer 66: penalized cost = 1598.83, f2 = 5768.46, total_cost = 1598.83
alpha: 1.09, beta: 0.88, gamma: 1.14
Iter 45: Move customer 47 from route 9 to route 2, F2: 5784.02, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 5784.02, total_cost = 1614.18
alpha: 1.09, beta: 0.87, gamma: 1.14
Iter 46: Move customer 47 from route 9 to route 8, F2: 5793.21, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 5793.21, total_cost = 1621.80
alpha: 1.09, beta: 0.87, gamma: 1.15
Iter 47: Move customer 47 from route 9 to route 10, F2: 5782.76, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 5782.76, total_cost = 1598.84
alpha: 1.10, beta: 0.87, gamma: 1.15
Iter 48: Move customer 47 from route 9 to route 1, F2: 5797.95, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 5797.95, total_cost = 1601.48
alpha: 1.10, beta: 0.87, gamma: 1.15
Iter 49: Move customer 47 from route 9 to route 2, F2: 5834.29, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 5834.29, total_cost = 1614.18
alpha: 1.10, beta: 0.86, gamma: 1.16
Iter 50: Move customer 47 from route 9 to route 8, F2: 5843.49, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 5843.49, total_cost = 1621.80
alpha: 1.11, beta: 0.86, gamma: 1.16
Iter 51: Move customer 47 from route 9 to route 10, F2: 5833.20, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 5833.20, total_cost = 1598.84
alpha: 1.11, beta: 0.86, gamma: 1.17
Iter 52: Move customer 47 from route 9 to route 1, F2: 5848.54, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 5848.54, total_cost = 1601.48
alpha: 1.11, beta: 0.86, gamma: 1.17
Iter 53: Move customer 47 from route 9 to route 2, F2: 5885.16, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 5885.16, total_cost = 1614.18
alpha: 1.12, beta: 0.85, gamma: 1.17
Iter 54: Move customer 47 from route 9 to route 8, F2: 5894.38, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 5894.38, total_cost = 1621.80
alpha: 1.12, beta: 0.85, gamma: 1.18
Iter 55: Move customer 47 from route 9 to route 10, F2: 5884.24, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 5884.24, total_cost = 1598.84
alpha: 1.12, beta: 0.85, gamma: 1.18
Iter 56: Move customer 47 from route 9 to route 1, F2: 5899.73, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 5899.73, total_cost = 1601.48
alpha: 1.13, beta: 0.85, gamma: 1.18
Iter 57: Move customer 47 from route 9 to route 2, F2: 5936.64, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 5936.64, total_cost = 1614.18
alpha: 1.13, beta: 0.84, gamma: 1.19
Iter 58: Move customer 47 from route 9 to route 8, F2: 5945.88, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 5945.88, total_cost = 1621.80
alpha: 1.13, beta: 0.84, gamma: 1.19
Iter 59: Move customer 47 from route 9 to route 10, F2: 5935.89, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 5935.89, total_cost = 1598.84
alpha: 1.14, beta: 0.84, gamma: 1.19
Iter 60: Move customer 47 from route 9 to route 1, F2: 5951.54, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 5951.54, total_cost = 1601.48
alpha: 1.14, beta: 0.84, gamma: 1.20
Iter 61: Move customer 47 from route 9 to route 2, F2: 5988.74, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 5988.74, total_cost = 1614.18
alpha: 1.14, beta: 0.83, gamma: 1.20
Iter 62: Move customer 47 from route 9 to route 8, F2: 5998.00, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 5998.00, total_cost = 1621.80
alpha: 1.15, beta: 0.83, gamma: 1.20
Iter 63: Move customer 47 from route 9 to route 10, F2: 5988.17, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 5988.17, total_cost = 1598.84
alpha: 1.15, beta: 0.83, gamma: 1.21
Iter 64: Move customer 47 from route 9 to route 1, F2: 6003.98, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 6003.98, total_cost = 1601.48
alpha: 1.15, beta: 0.83, gamma: 1.21
Iter 65: Move customer 47 from route 9 to route 2, F2: 6041.47, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 6041.47, total_cost = 1614.18
alpha: 1.16, beta: 0.82, gamma: 1.21
Iter 66: Move customer 47 from route 9 to route 8, F2: 6050.75, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 6050.75, total_cost = 1621.80
alpha: 1.16, beta: 0.82, gamma: 1.22
Iter 67: Move customer 47 from route 9 to route 10, F2: 6041.08, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 6041.08, total_cost = 1598.84
alpha: 1.17, beta: 0.82, gamma: 1.22
Iter 68: Move customer 47 from route 9 to route 1, F2: 6057.05, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 6057.05, total_cost = 1601.48
alpha: 1.17, beta: 0.82, gamma: 1.23
Iter 69: Move customer 47 from route 9 to route 2, F2: 6094.84, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 6094.84, total_cost = 1614.18
alpha: 1.17, beta: 0.81, gamma: 1.23
Iter 70: Move customer 47 from route 9 to route 8, F2: 6104.14, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 6104.14, total_cost = 1621.80
alpha: 1.18, beta: 0.81, gamma: 1.23
Iter 71: Move customer 47 from route 9 to route 10, F2: 6094.63, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 6094.63, total_cost = 1598.84
alpha: 1.18, beta: 0.81, gamma: 1.24
Iter 72: Move customer 47 from route 9 to route 1, F2: 6110.76, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 6110.76, total_cost = 1601.48
alpha: 1.18, beta: 0.81, gamma: 1.24
Iter 73: Move customer 47 from route 9 to route 2, F2: 6148.85, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 6148.85, total_cost = 1614.18
alpha: 1.19, beta: 0.80, gamma: 1.24
Iter 74: Move customer 47 from route 9 to route 8, F2: 6158.17, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 6158.17, total_cost = 1621.80
alpha: 1.19, beta: 0.80, gamma: 1.25
Iter 75: Move customer 47 from route 9 to route 10, F2: 6148.82, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 6148.82, total_cost = 1598.84
alpha: 1.19, beta: 0.80, gamma: 1.25
Iter 76: Move customer 47 from route 9 to route 1, F2: 6165.11, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 6165.11, total_cost = 1601.48
alpha: 1.20, beta: 0.80, gamma: 1.26
Iter 77: Move customer 47 from route 9 to route 2, F2: 6203.51, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 6203.51, total_cost = 1614.18
alpha: 1.20, beta: 0.79, gamma: 1.26
Iter 78: Move customer 47 from route 9 to route 8, F2: 6212.85, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 6212.85, total_cost = 1621.80
alpha: 1.20, beta: 0.79, gamma: 1.26
Iter 79: Move customer 47 from route 9 to route 10, F2: 6203.67, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 6203.67, total_cost = 1598.84
alpha: 1.21, beta: 0.79, gamma: 1.27
Iter 80: Move customer 47 from route 9 to route 1, F2: 6220.12, Cost: 1601.48
